symbol,Open,High,Low,Close,Volume,Currency,Date
CCOHY,201,201,201,201,201,201,201
CCOI,253,253,253,253,253,253,253
CCRC,243,243,243,243,243,243,243
CCRN,253,253,253,253,253,253,253
CCS,256,256,256,256,256,256,256
CCU,253,253,253,253,253,253,253
CCUR,234,234,234,234,234,234,234
CCXI,253,253,253,253,253,253,253
CDE,253,253,253,253,253,253,253
CDEV,253,253,253,253,253,253,253
CDEVY,253,253,253,253,253,253,253
CDK,253,253,253,253,253,253,253
CDLX,253,253,253,253,253,253,253
CDNS,253,253,253,253,253,253,253
CDR,256,256,256,256,256,256,256
CDTI,219,219,219,219,219,219,219
CDW,253,253,253,253,253,253,253
CDXC,253,253,253,253,253,253,253
CDXS,253,253,253,253,253,253,253
CDZI,253,253,253,253,253,253,253
CE,256,256,256,256,256,256,256
CEA,253,253,253,253,253,253,253
CECE,253,253,253,253,253,253,253
CECO,253,253,253,253,253,253,253
CEF,292,292,292,292,292,292,292
CEI,253,253,253,253,253,253,253
CEIX,256,256,256,256,256,256,256
CEL,253,253,253,253,253,253,253
CELH,253,253,253,253,253,253,253
CENT,253,253,253,253,253,253,253
CENTA,253,253,253,253,253,253,253
CENX,253,253,253,253,253,253,253
CEO,253,253,253,253,253,253,253
CERN,253,253,253,253,253,253,253
CERPQ,249,249,249,249,249,249,249
CERS,253,253,253,253,253,253,253
CET,253,253,253,253,253,253,253
CETV,197,197,197,197,197,197,197
CETX,253,253,253,253,253,253,253
CEV,252,252,252,252,252,252,252
CEVA,253,253,253,253,253,253,253
CF,253,253,253,253,253,253,253
CFBI,226,226,226,226,226,226,226
CFBK,230,230,230,230,230,230,230
CFFA,222,222,222,222,222,222,222
CFFI,253,253,253,253,253,253,253
CFFN,253,253,253,253,253,253,253
CFG,256,256,256,256,256,256,256
CFNB,112,112,112,112,112,112,112
CFR,253,253,253,253,253,253,253
CFRUY,252,252,252,252,252,252,252
CFX,256,256,256,256,256,256,256
CG,253,253,253,253,253,253,253
CGA,253,253,253,253,253,253,253
CGEMY,253,253,253,253,253,253,253
CGEN,253,253,253,253,253,253,253
CGIP,229,229,229,229,229,229,229
CGNX,253,253,253,253,253,253,253
CGUSY,128,128,128,128,128,128,128
CHA,253,253,253,253,253,253,253
CHCI,248,248,248,248,248,248,248
CHCO,253,253,253,253,253,253,253
CHCT,256,256,256,256,256,256,256
CHD,256,256,256,256,256,256,256
CHDN,253,253,253,253,253,253,253
CHE,253,253,253,253,253,253,253
CHEF,253,253,253,253,253,253,253
CHEOY,166,166,166,166,166,166,166
CHH,253,253,253,253,253,253,253
CHK,123,123,123,123,123,123,123
CHKP,253,253,253,253,253,253,253
CHL,256,256,256,256,256,256,256
CHMG,253,253,253,253,253,253,253
CHN,253,253,253,253,253,253,253
CHNR,253,253,253,253,253,253,253
CHOPF,21,21,21,21,21,21,21
CHRS,253,253,253,253,253,253,253
CHRW,253,253,253,253,253,253,253
CHRYY,182,182,182,182,182,182,182
CHS,253,253,253,253,253,253,253
CHT,253,253,253,253,253,253,253
CHTR,253,253,253,253,253,253,253
CHU,253,253,253,253,253,253,253
CHUY,253,253,253,253,253,253,253
CHYHY,253,253,253,253,253,253,253
CI,253,253,253,253,253,253,253
CIA,253,253,253,253,253,253,253
CIBEY,253,253,253,253,253,253,253
CICHY,252,252,252,252,252,252,252
CIDM,253,253,253,253,253,253,253
CIEN,253,253,253,253,253,253,253
CIFS,253,253,253,253,253,253,253
CIGI,253,253,253,253,253,253,253
CIGc,245,245,245,245,245,245,245
CIHKY,252,252,252,252,252,252,252
CIK,253,253,253,253,253,253,253
CIM,253,253,253,253,253,253,253
CINF,253,253,253,253,253,253,253
CIOXY,252,252,252,252,252,252,252
CIR,253,253,253,253,253,253,253
CIT,253,253,253,253,253,253,253
CIVB,253,253,253,253,253,253,253
CIX,250,250,250,250,250,250,250
CIZN,234,234,234,234,234,234,234
CJEWY,246,246,246,246,246,246,246
CJJD,253,253,253,253,253,253,253
CJPRY,253,253,253,253,253,253,253
CKH,253,253,253,253,253,253,253
CKHUY,252,252,252,252,252,252,252
CKX,149,149,149,149,149,149,149
CL,253,253,253,253,253,253,253
CLAR,253,253,253,253,253,253,253
CLB,253,253,253,253,253,253,253
CLBK,253,253,253,253,253,253,253
CLCGY,151,151,151,151,151,151,151
CLCT,253,253,253,253,253,253,253
CLDB,207,207,207,207,207,207,207
CLDT,253,253,253,253,253,253,253
CLDX,253,253,253,253,253,253,253
CLF,253,253,253,253,253,253,253
CLFD,253,253,253,253,253,253,253
CLGX,256,256,256,256,256,256,256
CLH,253,253,253,253,253,253,253
CLI,253,253,253,253,253,253,253
CLIR,253,253,253,253,253,253,253
CLLDY,248,248,248,248,248,248,248
CLLS,253,253,253,253,253,253,253
CLM,253,253,253,253,253,253,253
CLMT,253,253,253,253,253,253,253
CLNE,253,253,253,253,253,253,253
CLNY,256,256,256,256,256,256,256
CLPBY,252,252,252,252,252,252,252
CLPHY,252,252,252,252,252,252,252
CLPS,253,253,253,253,253,253,253
CLR,253,253,253,253,253,253,253
CLRO,249,249,249,249,249,249,249
CLS,253,253,253,253,253,253,253
CLSN,253,253,253,253,253,253,253
CLUB,249,249,249,249,249,249,249
CLVLY,239,239,239,239,239,239,239
CLVS,253,253,253,253,253,253,253
CLW,253,253,253,253,253,253,253
CLWT,253,253,253,253,253,253,253
CLX,253,253,253,253,253,253,253
CLZNY,127,127,127,127,127,127,127
CM,253,253,253,253,253,253,253
CMA,253,253,253,253,253,253,253
CMBM,253,253,253,253,253,253,253
CMC,253,253,253,253,253,253,253
CMCO,253,253,253,253,253,253,253
CMCSA,253,253,253,253,253,253,253
CMCT,253,253,253,253,253,253,253
CMD,253,253,253,253,253,253,253
CME,253,253,253,253,253,253,253
CMG,253,253,253,253,253,253,253
CMI,253,253,253,253,253,253,253
CMLS,253,253,253,253,253,253,253
CMO,253,253,253,253,253,253,253
CMP,253,253,253,253,253,253,253
CMPGY,252,252,252,252,252,252,252
CMPR,253,253,253,253,253,253,253
CMRE,253,253,253,253,253,253,253
CMS,253,253,253,253,253,253,253
CMSQY,228,228,228,228,228,228,228
CMT,252,252,252,252,252,252,252
CMTL,253,253,253,253,253,253,253
CMWAY,253,253,253,253,253,253,253
CNA,253,253,253,253,253,253,253
CNAF,196,196,196,196,196,196,196
CNBKA,253,253,253,253,253,253,253
CNC,256,256,256,256,256,256,256
CNCE,253,253,253,253,253,253,253
CNET,253,253,253,253,253,253,253
CNFR,200,200,200,200,200,200,200
CNK,256,256,256,256,256,256,256
CNMD,253,253,253,253,253,253,253
CNO,253,253,253,253,253,253,253
CNOB,253,253,253,253,253,253,253
CNP,253,253,253,253,253,253,253
CNQ,253,253,253,253,253,253,253
CNR,253,253,253,253,253,253,253
CNS,253,253,253,253,253,253,253
CNSL,253,253,253,253,253,253,253
CNTFY,182,182,182,182,182,182,182
CNTY,253,253,253,253,253,253,253
CNVVY,152,152,152,152,152,152,152
CNX,253,253,253,253,253,253,253
CNXN,253,253,253,253,253,253,253
CO,253,253,253,253,253,253,253
CODA,253,253,253,253,253,253,253
CODYY,253,253,253,253,253,253,253
COF,253,253,253,253,253,253,253
COG,253,253,253,253,253,253,253
COGNY,253,253,253,253,253,253,253
COHN,253,253,253,253,253,253,253
COHR,253,253,253,253,253,253,253
COHU,253,253,253,253,253,253,253
COKE,253,253,253,253,253,253,253
COLB,253,253,253,253,253,253,253
COLL,253,253,253,253,253,253,253
COLM,253,253,253,253,253,253,253
COMM,253,253,253,253,253,253,253
CONE,253,253,253,253,253,253,253
CONN,253,253,253,253,253,253,253
COO,253,253,253,253,253,253,253
COOP,253,253,253,253,253,253,253
COP,253,253,253,253,253,253,253
COR,253,253,253,253,253,253,253
CORE,253,253,253,253,253,253,253
CORT,253,253,253,253,253,253,253
CORV,100,100,100,100,100,100,100
COST,253,253,253,253,253,253,253
COT,41,41,41,41,41,41,41
COTY,256,256,256,256,256,256,256
COUP,253,253,253,253,253,253,253
COWN,253,253,253,253,253,253,253
CPA,253,253,253,253,253,253,253
CPAH,253,253,253,253,253,253,253
CPB,253,253,253,253,253,253,253
CPCAY,253,253,253,253,253,253,253
CPE,253,253,253,253,253,253,253
CPF,253,253,253,253,253,253,253
CPHC,218,218,218,218,218,218,218
CPHI,253,253,253,253,253,253,253
CPIX,252,252,252,252,252,252,252
CPK,253,253,253,253,253,253,253
CPKPY,126,126,126,126,126,126,126
CPL,17,17,17,17,17,17,17
CPLP,253,253,253,253,253,253,253
CPRI,256,256,256,256,256,256,256
CPRT,253,253,253,253,253,253,253
CPRX,253,253,253,253,253,253,253
CPS,256,256,256,256,256,256,256
CPSH,253,253,253,253,253,253,253
CPSI,253,253,253,253,253,253,253
CPSS,252,252,252,252,252,252,252
CPST,253,253,253,253,253,253,253
CPT,256,256,256,256,256,256,256
CPTA,253,253,253,253,253,253,253
CPYYY,253,253,253,253,253,253,253
CR,253,253,253,253,253,253,253
CRAI,253,253,253,253,253,253,253
CRARY,253,253,253,253,253,253,253
CRBP,253,253,253,253,253,253,253
CRCM,27,27,27,27,27,27,27
CRDa,253,253,253,253,253,253,253
CRDb,253,253,253,253,253,253,253
CREE,253,253,253,253,253,253,253
CREG,253,253,253,253,253,253,253
CRESY,253,253,253,253,253,253,253
CREX,250,250,250,250,250,250,250
CRF,253,253,253,253,253,253,253
CRH,253,253,253,253,253,253,253
CRHM,253,253,253,253,253,253,253
CRI,253,253,253,253,253,253,253
CRIS,253,253,253,253,253,253,253
CRK,253,253,253,253,253,253,253
CRL,253,253,253,253,253,253,253
CRM,253,253,253,253,253,253,253
CRMBQ,170,170,170,170,170,170,170
CRMD,253,253,253,253,253,253,253
CRMT,253,253,253,253,253,253,253
CRNT,253,253,253,253,253,253,253
CRNX,253,253,253,253,253,253,253
CRON,253,253,253,253,253,253,253
CROX,253,253,253,253,253,253,253
CRPJY,29,29,29,29,29,29,29
CRRFY,253,253,253,253,253,253,253
CRS,253,253,253,253,253,253,253
CRSA,230,230,230,230,230,230,230
CRSP,253,253,253,253,253,253,253
CRTO,253,253,253,253,253,253,253
CRUS,253,253,253,253,253,253,253
CRVL,253,253,253,253,253,253,253
CRWD,253,253,253,253,253,253,253
CRWS,253,253,253,253,253,253,253
CRY,253,253,253,253,253,253,253
CRZBY,253,253,253,253,253,253,253
CS,254,254,254,254,254,254,254
CSCO,254,254,254,254,254,254,254
CSFL,108,108,108,108,108,108,108
CSGP,253,253,253,253,253,253,253
CSGS,253,253,253,253,253,253,253
CSII,253,253,253,253,253,253,253
CSIOY,219,219,219,219,219,219,219
CSIQ,253,253,253,253,253,253,253
CSL,254,254,254,254,254,254,254
CSLLY,253,253,253,253,253,253,253
CSOD,253,253,253,253,253,253,253
CSPI,251,251,251,251,251,251,251
CSS,42,42,42,42,42,42,42
CSSE,253,253,253,253,253,253,253
CSTE,253,253,253,253,253,253,253
CSTR,253,253,253,253,253,253,253
CSU,254,254,254,254,254,254,254
CSUAY,253,253,253,253,253,253,253
CSV,254,254,254,254,254,254,254
CSWC,253,253,253,253,253,253,253
CSWI,253,253,253,253,253,253,253
CSX,253,253,253,253,253,253,253
CTAC,253,253,253,253,253,253,253
CTAS,253,253,253,253,253,253,253
CTB,254,254,254,254,254,254,254
CTBI,253,253,253,253,253,253,253
CTG,253,253,253,253,253,253,253
CTHR,253,253,253,253,253,253,253
CTIB,253,253,253,253,253,253,253
CTIC,253,253,253,253,253,253,253
CTL,254,254,254,254,254,254,254
CTLT,256,256,256,256,256,256,256
CTMX,253,253,253,253,253,253,253
CTO,253,253,253,253,253,253,253
CTRC,193,193,193,193,193,193,193
CTRE,253,253,253,253,253,253,253
CTRM,253,253,253,253,253,253,253
CTRN,253,253,253,253,253,253,253
CTS,254,254,254,254,254,254,254
CTSH,253,253,253,253,253,253,253
CTTAY,252,252,252,252,252,252,252
CTVA,257,257,257,257,257,257,257
CTXS,253,253,253,253,253,253,253
CUB,254,254,254,254,254,254,254
CUBE,254,254,254,254,254,254,254
CUBI,256,256,256,256,256,256,256
CUI,253,253,253,253,253,253,253
CUK,254,254,254,254,254,254,254
CUO,86,86,86,86,86,86,86
CUTR,253,253,253,253,253,253,253
CUYTY,119,119,119,119,119,119,119
CUZ,254,254,254,254,254,254,254
CVA,256,256,256,256,256,256,256
CVBF,253,253,253,253,253,253,253
CVCO,253,253,253,253,253,253,253
CVCY,253,253,253,253,253,253,253
CVE,254,254,254,254,254,254,254
CVET,253,253,253,253,253,253,253
CVGI,253,253,253,253,253,253,253
CVGW,253,253,253,253,253,253,253
CVI,254,254,254,254,254,254,254
CVLT,253,253,253,253,253,253,253
CVLY,253,253,253,253,253,253,253
CVM,253,253,253,253,253,253,253
CVR,192,192,192,192,192,192,192
CVS,254,254,254,254,254,254,254
CVTI,253,253,253,253,253,253,253
CVU,253,253,253,253,253,253,253
CVV,253,253,253,253,253,253,253
CVX,255,255,255,255,255,255,255
CW,254,254,254,254,254,254,254
CWBC,218,218,218,218,218,218,218
CWCO,253,253,253,253,253,253,253
CWST,253,253,253,253,253,253,253
CWT,254,254,254,254,254,254,254
CX,254,254,254,254,254,254,254
CXDC,253,253,253,253,253,253,253
CXO,254,254,254,254,254,254,254
CXP,256,256,256,256,256,256,256
CXW,256,256,256,256,256,256,256
CY,72,72,72,72,72,72,72
CYAN,250,250,250,250,250,250,250
CYBE,253,253,253,253,253,253,253
CYBR,253,253,253,253,253,253,253
CYCC,253,253,253,253,253,253,253
CYD,254,254,254,254,254,254,254
CYH,256,256,256,256,256,256,256
CYOU,74,74,74,74,74,74,74
CYRBY,195,195,195,195,195,195,195
CYRN,253,253,253,253,253,253,253
CYRX,253,253,253,253,253,253,253
CYTK,253,253,253,253,253,253,253
CYTR,252,252,252,252,252,252,252
CZNC,253,253,253,253,253,253,253
CZR,253,253,253,253,253,253,253
CZWI,252,252,252,252,252,252,252
CZZ,254,254,254,254,254,254,254
D,254,254,254,254,254,254,254
DAC,254,254,254,254,254,254,254
DAIO,253,253,253,253,253,253,253
DAKT,253,253,253,253,253,253,253
DAL,254,254,254,254,254,254,254
DAN,256,256,256,256,256,256,256
DANOY,252,252,252,252,252,252,252
DAR,256,256,256,256,256,256,256
DASTY,253,253,253,253,253,253,253
DB,256,256,256,256,256,256,256
DBD,254,254,254,254,254,254,254
DBI,254,254,254,254,254,254,254
DBOEY,252,252,252,252,252,252,252
DBSDY,253,253,253,253,253,253,253
DBVT,253,253,253,253,253,253,253
DBX,253,253,253,253,253,253,253
DCAR,253,253,253,253,253,253,253
DCI,254,254,254,254,254,254,254
DCIX,253,253,253,253,253,253,253
DCMYY,253,253,253,253,253,253,253
DCO,254,254,254,254,254,254,254
DCOM,253,253,253,253,253,253,253
DCPH,253,253,253,253,253,253,253
DCTH,208,208,208,208,208,208,208
DD,254,254,254,254,254,254,254
DDD,254,254,254,254,254,254,254
DDMX,194,194,194,194,194,194,194
DDOG,253,253,253,253,253,253,253
DDS,254,254,254,254,254,254,254
DE,255,255,255,255,255,255,255
DEA,256,256,256,256,256,256,256
DECK,256,256,256,256,256,256,256
DEI,256,256,256,256,256,256,256
DELL,255,255,255,255,255,255,255
DENN,253,253,253,253,253,253,253
DEO,254,254,254,254,254,254,254
DERM,33,33,33,33,33,33,33
DESTQ,234,234,234,234,234,234,234
DFIN,257,257,257,257,257,257,257
DFS,254,254,254,254,254,254,254
DG,254,254,254,254,254,254,254
DGICA,253,253,253,253,253,253,253
DGICB,95,95,95,95,95,95,95
DGII,253,253,253,253,253,253,253
DGLY,253,253,253,253,253,253,253
DGRLY,240,240,240,240,240,240,240
DGSE,253,253,253,253,253,253,253
DGX,254,254,254,254,254,254,254
DHI,254,254,254,254,254,254,254
DHIL,253,253,253,253,253,253,253
DHR,254,254,254,254,254,254,254
DHT,254,254,254,254,254,254,254
DHX,254,254,254,254,254,254,254
DHXM,250,250,250,250,250,250,250
DHY,252,252,252,252,252,252,252
DIDAY,26,26,26,26,26,26,26
DIFTY,252,252,252,252,252,252,252
DIISY,139,139,139,139,139,139,139
DIN,254,254,254,254,254,254,254
DIOD,253,253,253,253,253,253,253
DIS,255,255,255,255,255,255,255
DISCA,253,253,253,253,253,253,253
DISCB,181,181,181,181,181,181,181
DISCK,253,253,253,253,253,253,253
DISH,253,253,253,253,253,253,253
DIT,186,186,186,186,186,186,186
DJCO,252,252,252,252,252,252,252
DK,254,254,254,254,254,254,254
DKILY,252,252,252,252,252,252,252
DKS,256,256,256,256,256,256,256
DL,254,254,254,254,254,254,254
DLA,253,253,253,253,253,253,253
DLAKY,252,252,252,252,252,252,252
DLB,254,254,254,254,254,254,254
DLHC,253,253,253,253,253,253,253
DLNDY,250,250,250,250,250,250,250
DLPH,190,190,190,190,190,190,190
DLPN,253,253,253,253,253,253,253
DLR,254,254,254,254,254,254,254
DLTH,253,253,253,253,253,253,253
DLTR,253,253,253,253,253,253,253
DLX,254,254,254,254,254,254,254
DMEDF,138,138,138,138,138,138,138
DMF,253,253,253,253,253,253,253
DMLP,253,253,253,253,253,253,253
DMLRY,252,252,252,252,252,252,252
DMPI,253,253,253,253,253,253,253
DMRC,253,253,253,253,253,253,253
DNFGY,100,100,100,100,100,100,100
DNHBY,252,252,252,252,252,252,252
DNJR,196,196,196,196,196,196,196
DNKEY,252,252,252,252,252,252,252
DNKN,241,241,241,241,241,241,241
DNLI,253,253,253,253,253,253,253
DNN,253,253,253,253,253,253,253
DNOW,256,256,256,256,256,256,256
DNPLY,253,253,253,253,253,253,253
DNR,72,72,72,72,72,72,72
DNZOY,252,252,252,252,252,252,252
DO,179,179,179,179,179,179,179
DOC,256,256,256,256,256,256,256
DOCU,253,253,253,253,253,253,253
DOGZ,251,251,251,251,251,251,251
DOMO,253,253,253,253,253,253,253
DOOO,253,253,253,253,253,253,253
DORM,253,253,253,253,253,253,253
DOV,254,254,254,254,254,254,254
DOW,255,255,255,255,255,255,255
DOX,253,253,253,253,253,253,253
DOYU,253,253,253,253,253,253,253
DPHC,211,211,211,211,211,211,211
DPLO,26,26,26,26,26,26,26
DPSGY,253,253,253,253,253,253,253
DPW,253,253,253,253,253,253,253
DPZ,254,254,254,254,254,254,254
DQ,254,254,254,254,254,254,254
DQJCY,253,253,253,253,253,253,253
DRAD,253,253,253,253,253,253,253
DRD,254,254,254,254,254,254,254
DRE,254,254,254,254,254,254,254
DRH,254,254,254,254,254,254,254
DRI,254,254,254,254,254,254,254
DRIO,253,253,253,253,253,253,253
DRNA,253,253,253,253,253,253,253
DRQ,254,254,254,254,254,254,254
DRRX,252,252,252,252,252,252,252
DSDVY,252,252,252,252,252,252,252
DSEEY,253,253,253,253,253,253,253
DSGX,253,253,253,253,253,253,253
DSKE,253,253,253,253,253,253,253
DSNKY,253,253,253,253,253,253,253
DSPG,253,253,253,253,253,253,253
DSS,253,253,253,253,253,253,253
DSWL,250,250,250,250,250,250,250
DSX,254,254,254,254,254,254,254
DTE,254,254,254,254,254,254,254
DTEA,253,253,253,253,253,253,253
DTEGY,253,253,253,253,253,253,253
DTSS,253,253,253,253,253,253,253
DUK,254,254,254,254,254,254,254
DUO,237,237,237,237,237,237,237
DUSA,253,253,253,253,253,253,253
DVA,254,254,254,254,254,254,254
DVAX,253,253,253,253,253,253,253
DVCR,161,161,161,161,161,161,161
DVD,253,253,253,253,253,253,253
DVDCY,115,115,115,115,115,115,115
DVN,254,254,254,254,254,254,254
DWAHY,253,253,253,253,253,253,253
DWSN,253,253,253,253,253,253,253
DX,254,254,254,254,254,254,254
DXC,254,254,254,254,254,254,254
DXCM,253,253,253,253,253,253,253
DXLG,252,252,252,252,252,252,252
DXPE,253,253,253,253,253,253,253
DXR,237,237,237,237,237,237,237
DXYN,253,253,253,253,253,253,253
DY,254,254,254,254,254,254,254
DYNT,253,253,253,253,253,253,253
DZSI,253,253,253,253,253,253,253
E,254,254,254,254,254,254,254
EA,253,253,253,253,253,253,253
EAD,253,253,253,253,253,253,253
EADSY,252,252,252,252,252,252,252
EAST,253,253,253,253,253,253,253
EAT,254,254,254,254,254,254,254
EB,257,257,257,257,257,257,257
EBAY,254,254,254,254,254,254,254
EBF,254,254,254,254,254,254,254
EBIX,253,253,253,253,253,253,253
EBKDY,253,253,253,253,253,253,253
EBMT,253,253,253,253,253,253,253
EBR,254,254,254,254,254,254,254
EBS,254,254,254,254,254,254,254
EBSB,253,253,253,253,253,253,253
EBTC,253,253,253,253,253,253,253
EC,256,256,256,256,256,256,256
ECA,256,256,256,256,256,256,256
ECF,253,253,253,253,253,253,253
ECHO,253,253,253,253,253,253,253
ECIFY,253,253,253,253,253,253,253
ECL,254,254,254,254,254,254,254
ECOL,253,253,253,253,253,253,253
ECPG,253,253,253,253,253,253,253
ED,254,254,254,254,254,254,254
EDAP,253,253,253,253,253,253,253
EDIT,253,253,253,253,253,253,253
EDN,254,254,254,254,254,254,254
EDNMY,253,253,253,253,253,253,253
EDNT,253,253,253,253,253,253,253
EDPFY,253,253,253,253,253,253,253
EDRY,228,228,228,228,228,228,228
EDTX,234,234,234,234,234,234,234
EDU,253,253,253,253,253,253,253
EDUC,253,253,253,253,253,253,253
EE,145,145,145,145,145,145,145
EEFT,253,253,253,253,253,253,253
EFBI,86,86,86,86,86,86,86
EFOI,253,253,253,253,253,253,253
EFSC,253,253,253,253,253,253,253
EFX,254,254,254,254,254,254,254
EGAN,253,253,253,253,253,253,253
EGBN,253,253,253,253,253,253,253
EGFEY,252,252,252,252,252,252,252
EGHT,254,254,254,254,254,254,254
EGLE,253,253,253,253,253,253,253
EGO,254,254,254,254,254,254,254
EGOV,253,253,253,253,253,253,253
EGP,254,254,254,254,254,254,254
EGRX,253,253,253,253,253,253,253
EGY,254,254,254,254,254,254,254
EHC,254,254,254,254,254,254,254
EHTH,253,253,253,253,253,253,253
EIDX,253,253,253,253,253,253,253
EIG,254,254,254,254,254,254,254
EIGI,253,253,253,253,253,253,253
EIGR,253,253,253,253,253,253,253
EIM,253,253,253,253,253,253,253
EIX,254,254,254,254,254,254,254
EJPRY,252,252,252,252,252,252,252
EKTAY,253,253,253,253,253,253,253
EL,254,254,254,254,254,254,254
ELGX,187,187,187,187,187,187,187
ELLO,176,176,176,176,176,176,176
ELMD,252,252,252,252,252,252,252
ELOX,253,253,253,253,253,253,253
ELPVY,25,25,25,25,25,25,25
ELS,254,254,254,254,254,254,254
ELSE,212,212,212,212,212,212,212
ELTK,253,253,253,253,253,253,253
ELUXY,250,250,250,250,250,250,250
ELY,254,254,254,254,254,254,254
EMAN,253,253,253,253,253,253,253
EMCF,207,207,207,207,207,207,207
EME,253,253,253,253,253,253,253
EMKR,253,253,253,253,253,253,253
EML,253,253,253,253,253,253,253
EMMS,235,235,235,235,235,235,235
EMN,253,253,253,253,253,253,253
EMR,253,253,253,253,253,253,253
EMX,253,253,253,253,253,253,253
ENB,256,256,256,256,256,256,256
ENDP,253,253,253,253,253,253,253
ENG,253,253,253,253,253,253,253
ENGGY,252,252,252,252,252,252,252
ENGIY,252,252,252,252,252,252,252
ENGQF,227,227,227,227,227,227,227
ENLAY,252,252,252,252,252,252,252
ENPH,253,253,253,253,253,253,253
ENR,256,256,256,256,256,256,256
ENS,253,253,253,253,253,253,253
ENSG,253,253,253,253,253,253,253
ENSV,253,253,253,253,253,253,253
ENT,251,251,251,251,251,251,251
ENTA,253,253,253,253,253,253,253
ENTG,253,253,253,253,253,253,253
ENV,253,253,253,253,253,253,253
ENVA,256,256,256,256,256,256,256
ENX,253,253,253,253,253,253,253
ENZ,253,253,253,253,253,253,253
EOG,253,253,253,253,253,253,253
EOLS,253,253,253,253,253,253,253
EONGY,253,253,253,253,253,253,253
EPAC,253,253,253,253,253,253,253
EPAM,256,256,256,256,256,256,256
EPAY,253,253,253,253,253,253,253
EPC,256,256,256,256,256,256,256
EPM,253,253,253,253,253,253,253
EPR,253,253,253,253,253,253,253
EPSN,250,250,250,250,250,250,250
EPZM,253,253,253,253,253,253,253
EP_pc,241,241,241,241,241,241,241
EQBK,253,253,253,253,253,253,253
EQC,253,253,253,253,253,253,253
EQIX,253,253,253,253,253,253,253
EQNR,253,253,253,253,253,253,253
EQR,253,253,253,253,253,253,253
EQT,253,253,253,253,253,253,253
ERA,256,256,256,256,256,256,256
ERC,253,253,253,253,253,253,253
ERH,252,252,252,252,252,252,252
ERI,138,138,138,138,138,138,138
ERIC,253,253,253,253,253,253,253
ERIE,253,253,253,253,253,253,253
ERII,253,253,253,253,253,253,253
ERJ,253,253,253,253,253,253,253
ES,253,253,253,253,253,253,253
ESALY,246,246,246,246,246,246,246
ESBK,244,244,244,244,244,244,244
ESCA,253,253,253,253,253,253,253
ESE,253,253,253,253,253,253,253
ESEA,253,253,253,253,253,253,253
ESGR,253,253,253,253,253,253,253
ESI,256,256,256,256,256,256,256
ESINQ,216,216,216,216,216,216,216
ESLOY,253,253,253,253,253,253,253
ESLT,253,253,253,253,253,253,253
ESP,245,245,245,245,245,245,245
ESPR,253,253,253,253,253,253,253
ESQ,253,253,253,253,253,253,253
ESS,253,253,253,253,253,253,253
ESSA,253,253,253,253,253,253,253
ESSYY,91,91,91,91,91,91,91
ESTR,234,234,234,234,234,234,234
ESXB,253,253,253,253,253,253,253
ESYJY,234,234,234,234,234,234,234
ETCMY,189,189,189,189,189,189,189
ETFC,190,190,190,190,190,190,190
ETH,253,253,253,253,253,253,253
ETM,253,253,253,253,253,253,253
ETN,253,253,253,253,253,253,253
ETR,253,253,253,253,253,253,253
ETRN,256,256,256,256,256,256,256
ETSY,253,253,253,253,253,253,253
EUSHY,2,2,2,2,2,2,2
EV,256,256,256,256,256,256,256
EVBG,253,253,253,253,253,253,253
EVBN,252,252,252,252,252,252,252
EVC,253,253,253,253,253,253,253
EVER,253,253,253,253,253,253,253
EVI,253,253,253,253,253,253,253
EVK,220,220,220,220,220,220,220
EVM,253,253,253,253,253,253,253
EVOL,253,253,253,253,253,253,253
EVOP,253,253,253,253,253,253,253
EVR,253,253,253,253,253,253,253
EVRG,256,256,256,256,256,256,256
EVRI,253,253,253,253,253,253,253
EVSI,253,253,253,253,253,253,253
EVTC,256,256,256,256,256,256,256
EVTCY,135,135,135,135,135,135,135
EVV,253,253,253,253,253,253,253
EVY,250,250,250,250,250,250,250
EW,253,253,253,253,253,253,253
EWBC,253,253,253,253,253,253,253
EXAS,253,253,253,253,253,253,253
EXC,253,253,253,253,253,253,253
EXEL,253,253,253,253,253,253,253
EXFO,253,253,253,253,253,253,253
EXK,253,253,253,253,253,253,253
EXLS,253,253,253,253,253,253,253
EXP,253,253,253,253,253,253,253
EXPD,253,253,253,253,253,253,253
EXPE,253,253,253,253,253,253,253
EXPGY,252,252,252,252,252,252,252
EXPI,253,253,253,253,253,253,253
EXPO,253,253,253,253,253,253,253
EXPR,253,253,253,253,253,253,253
EXR,256,256,256,256,256,256,256
EXTN,256,256,256,256,256,256,256
EXTR,253,253,253,253,253,253,253
EYE,253,253,253,253,253,253,253
EYPT,253,253,253,253,253,253,253
EZPW,253,253,253,253,253,253,253
F,254,254,254,254,254,254,254
FAF,256,256,256,256,256,256,256
FAMI,253,253,253,253,253,253,253
FANG,253,253,253,253,253,253,253
FANH,253,253,253,253,253,253,253
FANUY,252,252,252,252,252,252,252
FARM,253,253,253,253,253,253,253
FARO,253,253,253,253,253,253,253
FAST,253,253,253,253,253,253,253
FAT,252,252,252,252,252,252,252
FATE,253,253,253,253,253,253,253
FAX,253,253,253,253,253,253,253
FB,253,253,253,253,253,253,253
FBC,253,253,253,253,253,253,253
FBHS,256,256,256,256,256,256,256
FBIO,253,253,253,253,253,253,253
FBIZ,253,253,253,253,253,253,253
FBMS,253,253,253,253,253,253,253
FBNC,253,253,253,253,253,253,253
FBP,253,253,253,253,253,253,253
FBSS,218,218,218,218,218,218,218
